Tricky Defector,Meta Minority,$e$,Prober 3,Tricky Cooperator,Sneaky Tit For Tat,Darwin,Prober,Hard Prober,ThueMorseInverse,$\pi$,Tester,Meta Mixer,Nice Average Copier,$\phi$,Grudger,Meta Winner,Meta Winner Memory One,Mind Bender,Meta Winner Long Memory,ThueMorse,ZD-Extort-4,Stochastic WSLS,Geller Defector,Meta Majority Long Memory,Mind Warper,ZD-Extort-2,ZD-SET-2,Omega TFT,Defector,Meta Majority,Limited Retaliate (0.1/20),Two Tits For Tat,Retaliate (0.1),Meta Majority Finite Memory,Once Bitten,ZD-GEN-2,Soft Go By Majority: 5,Adapative Pavlov 2006,Shubik,Forgiver,Hard Tit For Tat,Grofman,ZD-Extort-2 v2,Meta Hunter,Meta Majority Memory One,Soft Joss: 0.9,Inverse Punisher,Random: 0.5,Mind Controller,BackStabber,Meta Winner Finite Memory,Fool Me Forever,Tullock,Forgetful Grudger,Geller Cooperator,Fool Me Once,Tit For 2 Tats,Geller,Retaliate (0.05),Cooperator Hunter,Tit For Tat,Win-Stay Lose-Shift,Feld,Forgiving Tit For Tat,Nydegger,PSO Gambler,Limited Retaliate (0.05/20),Firm But Fair,Hard Tit For 2 Tats,EvolvedLookerUp,Hard Go By Majority: 20,Suspicious Tit For Tat,ZD-GTFT-2,Mind Reader,Joss: 0.9,Math Constant Hunter,Limited Retaliate (0.08/15),Punisher,Cycler CCCD,Risky QLearner,Inverse,GTFT: 0.33,Retaliate (0.08),Prober 2,Davis,Random Hunter,Hard Go By Majority: 10,Grumpy,Soft Go By Majority: 40,Cycler CCCCCD,Hesitant QLearner,Appeaser,Cycle Hunter,Bully,Opposite Grudger,Average Copier,Calculator,Soft Go By Majority: 20,DoubleCrosser,Defector Hunter,Protected Mind Reader,Hard Go By Majority: 5,Champion,Hard Go By Majority: 40,Soft Go By Majority,Anti Tit For Tat,Alternator Hunter,Cautious QLearner,Forgetful Fool Me Once,Soft Go By Majority: 10,Mirror Mind Reader,Adapative Pavlov 2011,Eventual Cycle Hunter,Eatherley,Cycler CCD,Alternator,Cooperator,Arrogant QLearner,ALLCorALLD,AntiCycler,Hard Go By Majority,Aggravater
7.13055242818,8.80058457466,9.44550227843,11.3701689153,8.56269143045,8.39551638651,7.48356589094,11.1224573124,5.59325135722,7.99413304821,6.48896385304,6.73165516763,6.31837732393,6.18747680397,7.05027310119,8.69826595389,7.62125556659,7.72000482621,8.0544412054,10.1237091724,6.2949818101,7.33605969682,7.44599295804,6.95020673084,7.15191718884,10.8463428094,6.66354212583,7.28204493189,7.39913836893,6.50438260721,9.00200129725,7.73571398508,6.28309595603,6.45904202141,6.318686576,7.32812807855,8.81941918638,9.95935987333,9.84673948521,7.07873209424,7.01093505193,7.04349253333,7.74603542176,5.98663863231,8.01822171939,6.4918240239,8.30838155725,6.5843393768,8.76517460873,9.60821791959,7.75478648998,7.01169622626,7.95979053083,6.76634977626,6.71058548939,7.80102763643,8.81764336927,6.09261272503,7.08261697548,9.27768859061,6.71630109562,7.30111800252,6.95063501128,6.87028695904,8.11682153333,6.815900253,6.82238505523,5.28290374677,4.23072900423,7.3135500071,6.70318711811,5.96809255984,6.75589374187,7.37123156694,6.90890375524,6.93931320251,8.20507046961,5.82893817129,5.06919773148,8.30987341488,6.373765484,8.80688359749,9.25465041314,8.15770434866,6.1581144761,5.4094835422,7.95947530685,7.63579013718,6.40433092256,6.87758162588,6.49883417635,5.31700917567,7.33321905927,7.37109818828,6.05969931914,6.59113206176,6.18520083879,6.45441916192,7.3116459345,9.52077989003,6.14641880838,6.74170670052,8.7538269731,6.08220123729,7.98744973332,7.75279453111,6.99492468258,5.25990688053,6.40484287325,7.56633977695,6.21773299083,5.65866009032,4.65708275543,5.47096282955,8.27745948533,5.33978229074,6.45154741504,7.16543026505,5.86077218309,7.20644906164,6.87162402132,10.1423451824,7.5219944488
11.7869013479,5.41496840181,6.47934185876,8.94848853833,10.254553381,8.06692819067,7.18887215033,5.85034532636,8.59721000918,7.79495583844,5.8201295526,5.67512146328,8.03542153102,8.69986696616,6.60114900184,7.12048681088,8.84336421473,8.05157600205,7.18691335026,6.84823149845,6.81627990223,5.77709381356,4.43529094843,7.79614759832,7.70615259159,8.95108622959,6.04974366424,6.74975122456,6.93588796585,4.38785337085,8.28730171527,6.92055965575,8.1335306074,5.50608729314,7.6643877949,6.64827181101,7.03469282358,7.98115861088,9.19091542367,6.04794371058,5.03418366027,6.46427671507,10.3600789546,8.44639859773,5.61628928117,7.02140009208,7.13490873328,7.07318520285,7.34829260862,7.10479669418,6.35622937869,6.6206698655,6.92795141809,9.22332485016,6.95277332457,7.99096878657,6.62429875723,8.78878222698,7.82204076184,6.33627827126,4.6906945463,8.05881836291,6.27594960512,6.04603819512,6.22457835371,6.09148445348,5.26973562815,9.52318304473,5.75067314541,7.09265381029,6.5131083096,7.28917405015,7.6792912228,8.74179338661,6.10958579852,7.57454862022,6.84826669268,6.10264325871,6.94203302622,6.24345193962,6.15795589519,6.00117092869,10.1570222543,5.81599439001,7.18418551736,4.35709776798,5.78936450314,8.95444461106,5.24537079247,5.32777996589,6.25884632728,6.18999894286,6.24173137901,7.05043082522,5.19044215791,5.40083801991,7.16442982924,7.87180672009,6.51861472091,6.11625810849,6.14920591254,7.14679873982,6.81675631007,6.60012472539,4.95302863109,7.44943055335,9.14039370092,8.0698540559,6.21869372265,5.509868466,8.64421006461,6.75565012351,6.99948621264,7.34000193054,5.74568360097,7.04775594405,5.29078188646,4.77790071997,6.36133753568,5.91560292368,4.17815667441,5.32880159009,5.7905387677
9.43199104714,9.84500736358,8.62229740869,9.78207398063,10.4426412822,7.05987604957,7.31287286241,7.7884051847,7.09467260511,6.58782649217,8.64796721015,8.36181973997,7.94016045786,9.25945752484,6.6324109102,7.93107065183,8.24870648008,7.08532763381,8.63871273621,7.28593388405,8.21074214264,5.34543127643,6.63392507033,6.67754331196,7.70130563531,8.20725215274,6.43838327117,8.81209183748,6.9302330049,8.37077613351,6.42347926565,6.94946467284,8.62099592118,6.1930202763,8.14739424127,7.96773240905,6.6094001974,7.3364922132,7.59809909334,7.47932894022,6.57160079471,6.45927450452,8.94076324126,7.07509689753,8.38594499398,7.61786348484,6.29339998286,7.77426902544,6.39320712423,7.52911205493,7.92116634125,6.64219116435,6.51578323651,5.3893217583,8.21854189154,5.60808121004,5.38683623892,8.51664201714,6.64551213982,7.22598614866,5.10600826568,7.75922679728,5.97768694814,6.3444184757,6.58412186335,7.63862085226,7.57652928673,6.84480348682,7.10761668108,7.61591567068,9.07331812314,5.26589117612,7.39655389647,5.65452701635,7.92390249123,6.35666169951,6.61667971279,6.92401391036,6.9316583613,4.62735718522,6.19240716742,5.9926336815,8.04403283088,6.02255979645,5.92022838523,7.06942634491,6.38508051692,8.19935924711,7.31312941872,6.62541015209,6.00238302085,8.04997467748,6.38590938354,6.13812027296,5.90852081657,6.66336102011,8.45787632776,6.08947586723,6.05567121692,6.31592525268,6.19077469163,8.01674029636,5.16370737599,6.00356342686,7.18821866506,7.22140800871,6.74779747753,7.33574182046,6.95305912376,6.56476659659,7.24455611635,6.15832843217,5.81093897946,4.93498946294,6.89187905629,8.04913278997,4.2866495646,7.51276865201,5.91198781645,6.30054295114,5.1453068174,5.08835734246,4.98418525761
13.6674311294,8.57483679919,5.84016747243,7.56591776838,7.36185224622,8.62640199828,8.59883509992,5.51161109564,6.25878483061,7.44156724441,9.74549331807,8.1606384444,6.74434704416,8.11525820037,7.21760131993,7.98645671421,7.12567907728,8.66228553953,7.65212166454,7.24066390942,6.39930384664,5.88007093195,4.6437164806,6.61641532044,6.79636312976,10.7508182886,7.30716219052,9.07847309528,7.65093959855,6.77802048145,6.58036395551,4.98169807782,8.68150550102,6.95189594053,7.87559408046,7.82114626594,6.41507519571,7.7517572613,7.68723606715,7.52775357184,7.98297083873,8.51821029283,6.03164337936,7.70717244215,8.47139232209,6.87136241345,5.23530158394,6.65797819487,8.04271583207,7.05831955016,7.58358932163,8.58334122975,6.73913595583,6.79843983315,6.4701110262,5.74090269579,9.08799410155,6.32078094291,6.70658436139,6.97160914351,7.76316535858,5.93101196901,6.95351287325,7.79031140056,7.5715574051,8.88185771737,5.92334212119,6.54898755509,5.54493140821,5.52033819364,5.76763053643,6.44683154511,8.87997241501,8.03622823729,7.49625559,8.19822873233,7.88558336225,8.11541941851,6.54438211144,7.73664182535,5.84406304115,8.80346052972,5.79667088199,6.8408558806,6.65472397219,8.10674151508,6.61414148559,7.0443926112,7.6952449397,7.88641853787,11.1181801171,9.35535728647,6.89780871823,4.35468486537,8.71780263825,6.64321919572,5.05310511876,7.22578369801,6.08763549622,7.51001336908,9.26537546149,6.14200478459,5.68339606061,5.72400329,6.87411590546,7.78153827523,4.38381464254,6.82307880034,7.28160346033,6.44292554226,6.02969380131,6.15364051008,6.69651795574,7.67279126365,7.21688211733,6.6333926298,5.74175117727,6.74253276135,5.19359606126,5.98347115212,5.51872510321,5.81067076569,6.8100188678
10.6722233691,8.92992719889,6.66662970599,8.40447182048,5.84281502543,8.44275756811,7.92937540101,6.62206198027,6.83113495874,6.71333178947,7.56599460077,5.58437687905,8.21704720641,8.02028269796,7.82928379621,6.78847141019,9.70193414284,8.17186508949,7.78989875152,7.24399676841,5.99656284024,6.57658553955,8.09686246507,7.85687963298,5.49130473202,7.88033540663,6.61276770275,6.34484952299,6.52535963479,7.38921029454,8.83084070348,7.38427705022,7.30310206519,6.59302728607,7.88991968804,6.45847651213,5.52920050379,6.31960640635,7.84351048709,6.59643503882,6.152056178,7.02553438082,8.36018079648,7.2808714645,8.18015845086,5.66924135557,5.91768500301,5.2338709792,7.4429348349,6.97831593239,7.92652448186,7.47501261653,7.29333887288,6.35061817014,8.76524441523,6.48212484539,4.85205367439,6.27284589956,5.50322966696,7.64255980046,6.34157469714,8.91454388688,5.72409813982,6.74231561347,6.72143797532,8.14257013843,7.84118601075,7.69104205082,8.47418160447,6.57526298655,4.84225529703,6.68667390843,5.83940802519,5.32877776938,7.2331662764,6.9422219702,6.06022381504,6.8226924065,5.74105440782,6.04213764859,9.24255748153,6.75166219831,7.30997526535,6.96729717126,8.86814200412,7.00884484981,6.49514961699,4.67776037477,7.04096485567,5.48259373277,4.98162676098,6.61711641661,6.03630661448,6.61128880584,7.4237211984,5.60636927689,5.89963895461,6.79106198571,7.33975431139,5.22100449861,5.75116389648,6.78419782267,7.00871100583,5.4042551676,6.525070497,5.57578493414,9.01072036867,4.70459720272,6.50574010488,5.55510489126,8.13148775139,6.98727688259,6.46362175492,5.44528133506,6.52609145994,6.23729883762,8.16055984294,5.61454805647,5.4430092688,7.92502547381,7.71842021731,5.68343840134,6.48285848742
6.69152988267,8.87522555346,7.04635968466,7.23602284778,6.28984885654,6.36529470611,8.31867554138,13.2833757021,7.2695710638,7.9878740626,8.45441952226,7.36745026658,6.37866802062,7.95485599235,7.63287874783,7.07015862033,6.3474788732,9.71803550505,6.85045339575,5.35606189472,4.65642293487,6.4525463886,8.46005324052,8.51345187504,11.4180274408,8.63658551022,6.35809165686,6.32633126473,8.32846390936,6.9121992478,6.60985718881,6.06487313696,8.10270926408,5.22216101975,8.63235110221,7.16622522719,7.66617046671,7.45094044092,6.90347839654,6.24156870305,7.54480607154,7.26608978769,6.1727781773,7.02773269671,5.71702580168,7.1135363369,5.76281566356,6.62643815569,6.97541492992,8.167623681,9.44209683884,6.94365903887,6.31689847334,6.43436044995,7.00472062458,7.83724537002,4.80014455716,8.2187612492,6.77130442192,7.15651355492,6.83773010806,6.49104758846,8.05901013926,7.49021584533,7.52718727607,7.8776073726,6.55213926021,7.14186962467,7.23872546842,6.85556939425,7.2127740795,8.06054306883,6.07706929328,7.81762469187,5.79428953062,7.9854880874,9.13692010266,7.03553073661,6.34014280187,8.04012801317,6.81285649769,6.53577970966,6.42349452459,7.77128924507,4.93265356746,5.93594311403,9.64889088164,6.75747791523,6.82175537203,7.94910085304,6.35286504073,7.09735624229,6.25535573525,6.69023781431,5.12771510345,8.05055085643,6.27201441371,6.74229566762,7.59349280205,6.2637073576,6.55616883685,5.91347755818,6.97241617136,4.02215111311,5.28058782224,5.29819215847,6.41949321865,6.19394527146,5.1875943287,6.24456086846,6.07198612893,5.6352835776,6.15224983182,6.3286435735,8.0533630467,6.64404725501,7.96173676796,9.3549487484,6.808922976,7.35725456839,6.9827312978,4.2244737476,5.62933116801
11.1551114183,9.0857828763,8.59092463252,8.94950343085,7.29558835132,8.41174977306,8.43181139136,7.22023652032,8.16123347916,6.28421397593,8.31311159583,6.2644770757,8.19577192728,7.67079767929,7.01487214331,6.17259852444,7.59086917484,7.6358272628,8.06119100911,8.46081098501,7.51859534877,9.23857947657,6.37901184103,10.7654769481,9.12200317174,6.93669458919,7.57617464475,8.38715693594,7.19804147809,8.88865449918,5.14681962361,7.51699269419,6.8466681792,8.91123156639,5.50718709763,7.44572771277,6.05938095362,7.76240783084,7.62674244592,6.7613071085,6.00316395958,7.61519399548,7.59300751659,6.48764864541,5.27870717997,7.02010076481,7.38074856141,9.00775551987,6.45069071941,8.47676667461,6.28157452061,7.94384659504,9.04471144948,4.92578891569,5.02789115866,6.37743099959,5.82133369103,8.32870881438,7.78751150472,9.47380494449,7.02694410013,8.93558281524,6.12237645457,6.32555198913,6.32471775886,7.15159351313,5.45639584067,7.18829311736,7.70440450412,7.28987963741,6.93052185575,6.80554407654,7.04719568367,5.96085205104,6.88412741479,8.77068768697,7.03812335756,6.35903100791,6.02899177317,6.94056434999,5.38934006767,7.26277299046,6.65436238317,6.68077643629,5.33990947253,7.53778158682,6.32463801907,8.44420265628,7.03100942487,7.66552617093,5.89265737276,6.98342117252,6.49094806146,5.69463555074,6.63993573864,7.28825438268,6.44267009645,5.9464539032,6.41706801135,6.51572483054,7.44108282653,5.8632433441,6.60456611578,6.63987042554,6.9605732288,5.59044778629,6.27362234645,6.1779461173,6.84352179701,7.65796387987,5.8906814308,5.91258380011,7.8555243479,6.17424452023,7.5158839069,6.4671120389,5.01641163138,4.55913753838,3.71208996212,5.62919599155,6.15912172668,5.95272962704,4.78533350285
10.0460159527,8.75939515495,9.64367066757,7.7374735714,5.85903542508,7.67621443963,9.07327281482,9.08999481805,9.45709356184,7.5377879334,11.5015640132,7.82984357042,8.83429114909,5.80463459729,7.86576397612,7.46350032168,8.48585849935,8.0203685361,5.72992154467,9.02137061897,8.98803485249,6.44332477607,8.58725437015,6.33374167396,8.63380683712,5.67825381854,7.7342887372,9.43071952403,5.5725745687,5.53817787905,6.12558891676,6.87510584859,5.28595647684,7.48242741621,8.29755460144,8.13918099963,5.15596246457,7.34155994926,5.21464659939,6.62291172891,5.88524238828,7.18164127721,9.46200425875,7.1071030828,7.1527758109,5.68571470996,5.29753669986,7.84060154823,5.72705510134,6.70026573447,6.75088945199,6.42795025869,6.30918571267,6.00072760908,6.42748863753,8.12569857371,6.17139112815,6.24767902774,9.99754311756,7.23060623843,5.12403732041,8.08182212302,6.23224073356,7.76153535598,4.97391992581,7.46524102085,7.42239469283,5.9341285151,8.63151218263,7.38643223382,5.99535985574,5.74527742687,6.74744742303,6.14520635362,6.10488124032,8.46566215533,6.04138658873,5.649954221,6.14263109488,7.10940851523,6.30172099065,7.50762815003,6.93237038103,7.80781435195,7.31908406447,5.34519312017,6.86172314566,9.23056865067,5.76001405209,6.55472522353,7.21955575313,6.06973710752,7.86634536904,6.32270790905,5.73209153839,7.866561986,6.03101828826,6.20572517293,5.33913772544,7.18891740468,7.83091966584,6.08140529411,5.10840928601,7.72569426362,5.62250641059,5.15228857736,7.66124356667,6.71897111345,6.31100370028,6.04447833411,5.32134069795,7.12211179287,4.01032901246,6.95985506526,7.49970000072,5.88516619962,6.16223028839,7.71844169058,6.92879569365,6.72862095936,5.9057235875,7.32247014738,5.73775457967
7.49224378236,9.4448683385,7.46228522571,10.1335911592,8.2816416352,12.3227202361,8.06010588354,7.1946095297,9.60402420109,9.34083018855,8.62778386516,6.78428445152,6.55087243826,7.26757803281,8.65263999953,8.79659085778,7.35192550158,7.66479856823,8.12851388311,7.62372886002,8.30269403825,8.76084254786,10.4086933382,6.36692615848,7.95595684095,7.0263677506,7.12306075947,7.90942155636,7.0657656446,7.45712478706,7.79999098601,6.79800729175,8.19881012864,7.21501977031,7.8167902983,10.227099573,6.21610941661,6.50974112829,6.71820654664,8.95814456817,5.98431659995,8.3729274989,7.17204659502,7.04423174076,7.52680054904,7.30486751615,7.16435597755,7.14293904701,8.65215251628,6.66796082833,7.27121567654,6.49795429414,6.65599356297,7.98237172516,5.61488742028,10.9044694524,6.67720358946,7.03355950924,4.79841152873,7.09365147055,8.07559233581,6.07032818987,8.07493839787,7.26386384786,7.46661265071,6.94685627158,6.7167555287,5.26141231129,6.41442546473,6.73811753695,7.20953365451,8.19587153541,4.66911132836,6.58573013702,7.59452709636,8.08247108255,5.20533466901,6.9781989624,8.54580773011,5.79707413711,6.84579934222,5.50558957699,8.61379324686,4.93296097955,6.84377447405,7.9958206102,5.12826788416,4.98186755491,6.96348600402,6.52333906742,5.3756525621,5.55102730567,6.04895391532,7.62481511435,6.32707949464,4.97271280985,8.13502506357,6.19903463381,6.97116579079,4.51652957838,7.54215235593,4.63576018758,7.84405378789,5.50173249884,5.96700912256,5.70989524038,8.0494636385,6.34042199991,6.65063074601,6.60159372658,9.00947606827,5.95516063594,6.51895988522,8.05102994721,7.28551570542,7.86066780428,5.89638098907,6.35010643993,5.83576211698,7.17407084298,5.85940822798,6.34927542297,6.43906362012
7.08981063803,10.0808206382,7.52735103389,12.3206228524,7.69961136223,7.72042626413,5.53720605773,8.20685719496,5.4150086523,7.3135003976,6.31291016722,5.36453489989,7.97684288372,8.55767114262,8.7478370122,7.50265641799,7.40771710802,6.00528425665,6.69892575194,5.70506352514,8.26954257623,7.16309993923,6.29091319964,8.66765014255,6.77740926154,6.2926676064,7.9346043817,7.12317332221,8.0493095156,6.15265509554,6.33353221318,8.22979429309,6.95574167783,7.17247945052,6.82079653219,6.26692556686,8.11250292829,7.45046518816,7.174369688,8.03822436474,7.45571490487,6.13425187598,6.4623461851,7.77113462034,6.54278962361,7.86225522173,7.99258096546,7.70019891298,7.43513545954,6.36390821238,7.12130715862,8.3117290272,6.59316210595,9.5396605238,8.43941983705,6.26972982807,7.49838730797,5.91932425468,7.62698733953,6.09481101989,6.6952801532,6.13008445262,5.79730796618,7.41243485926,5.6883344199,7.06575352936,6.0445712688,7.0251463186,5.91722469076,7.54554037787,6.00851300896,7.36455314994,5.51210833098,6.36855954884,6.39550592661,6.60050418874,7.42424761635,7.27727253096,6.41434094384,6.11951897121,6.67933104088,7.77360421992,6.56835850086,6.86007351221,6.09722929033,6.4304617481,7.03342637826,6.31694201398,6.15590511552,7.7264832804,6.28833295953,6.90589233725,7.01868094218,5.8800781733,7.66007154555,5.72333377225,7.03131727152,7.31980692814,6.18953851632,5.45799427132,4.61989772387,5.06350803753,7.7708804962,5.67155227809,7.68028471955,6.09516852817,4.64893996668,6.21531916584,7.1649741847,6.87656585735,5.15325191184,6.05593850542,4.8680066741,5.96711574702,4.71756029454,9.15012692437,6.45720143601,6.97960264787,7.48395437351,6.33153553656,6.8627791323,6.30866934375,5.02371087195
9.94407108952,6.67411992039,11.0207190716,6.87042191043,7.32873700675,8.13685261504,9.14007351133,9.65589129108,6.92719225692,5.34729132137,5.32811539882,5.67697926266,5.41509527816,6.81868460468,7.5843394337,8.19726501428,6.90236158344,10.4211196761,8.00012086129,7.64191102002,5.57692868419,7.76001864124,6.03174111678,9.69143518088,7.14007004215,7.73817344778,7.19170239401,7.31646704343,6.81074105419,5.19073987592,8.38621311453,5.70375650967,8.08407107236,7.55449949311,6.2917592982,5.56312494241,8.088253681,7.35773887539,8.82911991008,6.56749921483,5.80334162269,6.65109739364,6.24313148655,9.2837084317,5.39632608166,5.42739734373,4.8562873875,8.28458295874,6.09363581663,7.1097548587,7.96373475174,6.23395088803,7.34449320919,8.47643987361,6.87082848382,8.69075995352,7.20640517239,8.10324726767,7.36279940216,5.5063303607,5.18313136304,4.80575866483,9.59219505339,7.04324782475,7.33604766754,6.53113814574,8.14877707543,7.83783305492,5.55999858889,8.24394246267,7.55727085485,6.70670479535,7.18780095674,8.51133531906,5.97775974206,5.11511107729,6.43306289436,7.23210338292,6.00302550737,8.08952330804,6.80271372064,7.9154497781,6.44848656921,6.66013387654,6.83918587431,5.51778604855,6.66352867361,6.57103368006,8.55614655089,7.64034662589,6.62465746441,4.32746049134,6.49327398462,7.49646084523,5.00660681791,5.21065282731,7.85270850951,5.27415452651,5.84112473428,6.04643844369,6.07680292,6.91935123209,7.53147288831,7.26647264968,6.35000004472,5.37903157622,6.09967367779,6.87421310471,7.72328344377,4.80559505989,8.30092380566,5.592157445,5.34687701568,5.63681198627,7.33778622567,8.50197954083,6.28766010189,6.21470769746,5.6069079744,5.01746158596,6.3177114094,7.46372545963,5.69699175277
8.59634397746,5.99156299527,6.53999591572,8.41055860553,6.30388144707,6.29840136828,7.55071213702,8.7571260149,8.52358491586,8.74660820751,12.2493613374,5.98948356337,5.12492443278,8.2329566037,4.53465230116,6.40949345491,7.74293808347,7.73191789824,9.84032644883,8.98761346405,8.01824663222,5.87586142478,6.95427667306,7.86557453762,6.106669698,6.19330612108,8.92286541156,6.98992929799,6.88622911286,7.92604398698,8.25620739226,8.24868215386,8.99809197431,7.14260610725,8.21518208934,9.15416048771,6.47085076173,6.66763742755,8.87802604159,6.36465845184,7.1647337687,7.21058014825,7.33250325532,6.26259524481,9.56815064272,7.33803693829,7.72551542294,7.54008918871,8.16179624413,8.09559323548,7.17662865403,6.36569001676,6.37498599961,8.75145292206,7.67965066444,8.23952948592,6.32183299161,7.3597002895,7.68865293754,6.07861653815,5.89312527738,7.94824052955,7.20223182918,6.1100378164,7.99263494376,6.15566355651,4.87565148122,7.12602406058,7.66754108317,6.58295632033,6.95912064308,7.72384591729,7.37686739526,9.18173400794,6.45060728522,4.42921907295,9.19945215721,6.38836217501,6.77289924501,6.86968826268,6.73000154662,4.90861174875,8.41492762179,8.64413696463,6.3073967779,6.75223880492,6.4938059398,7.44392572897,6.18179220339,6.38881236901,6.25286678186,7.18050660043,6.45711124961,5.86519839759,6.45126335121,5.24569927741,7.21629354704,7.11904719055,6.6187649252,5.7689075472,5.13085474958,5.07034596697,6.52227806691,9.16186507793,6.62867703791,5.10082327574,5.81309152614,5.52051690742,6.78204904897,6.85786948165,8.15282276595,3.98267567008,7.77780285192,5.29618625926,7.81395841373,7.74439167006,8.39820982111,6.95781189854,5.83449822578,5.34500866282,6.20571797047,4.71092973766,6.43831666214
7.33999290691,6.35824450312,9.08449224666,8.35922642147,5.60655021454,6.99366456892,8.36185950306,7.34005239978,10.6857981439,7.18804942743,7.19699824909,7.6287069541,6.34968945112,8.66153976121,6.94174669531,6.21540743933,6.00376907105,7.86654306339,7.55104438522,7.39710583023,7.82346491271,6.07816354894,8.10495048333,8.30669940934,7.85703076131,9.04165463052,6.06594015225,7.04540004027,9.34671126783,5.07540499837,6.2193283638,6.06257549712,7.10139119635,7.53944270728,7.82612540953,7.40984026977,6.46425752361,6.50745915449,8.91597537726,4.32116956637,6.11903054561,9.36592092085,7.5905553739,8.86602228969,7.57774376909,8.41876963858,7.15742564736,7.55709127679,8.23997277531,7.117737592,6.68251096681,6.63823979382,7.54782530087,6.1503925624,5.93652460957,7.60436856805,8.37440303239,6.40035775186,6.11797816619,6.81483377907,6.7304640079,5.93617512602,6.95067378602,6.13055936495,7.87651570005,5.31922774556,6.20735076566,5.34860811717,6.59935873013,7.23636395785,6.27174542698,6.53197243445,5.98549593521,5.91531402219,5.45645227728,7.09795826322,5.4833199127,4.07699510166,7.06447212568,8.54796310186,7.13780820479,9.02733517937,7.11713052743,6.28315874354,4.8549372197,7.63632728746,6.19139616482,5.90921256504,6.52859156551,5.72127285772,6.63726120726,7.55989038374,6.75163227936,9.50240161489,7.38626224164,4.92216650285,6.50802172084,7.15400870111,5.19591732465,6.28577561883,6.31220598176,6.48937157445,6.2480342549,7.86745855405,6.86247051888,7.46984026022,6.52672720632,6.7304018378,8.03722759253,5.93188848049,7.58810364444,7.98373682468,10.1642312743,6.87416329143,7.15926998026,8.59259337893,5.59402291267,5.80920509904,7.94277849017,6.16417068882,7.16168056658,5.777659803,5.43374924642
7.47644503254,8.77344262234,8.14683660472,11.1528161075,8.87562873434,10.806520743,9.26549837375,8.43534185913,5.41451785652,6.0265451364,7.66715539271,6.68392750272,7.10169001864,8.53384695864,6.22641570992,7.0196104538,7.61419725736,8.06052427095,8.99313533134,7.98563894885,6.51605069538,9.84932184721,7.74956135298,6.35551934593,8.32714710541,10.1540035237,7.61526124817,7.54184115535,7.89343081558,5.6536746058,5.42251849495,6.40111819507,6.17829070488,6.49861557241,6.34576035904,8.72683111619,6.81588025454,6.70559159191,9.17097073912,8.07562899637,7.71214979834,5.75564581637,6.12032439803,8.35293015629,8.40169451157,7.48776075012,7.90581017658,5.61507655467,6.42988249993,9.59077696322,7.19194970953,8.71468020669,9.21132540789,6.69611596076,6.79932998609,9.25997662801,5.8846647875,6.50684582448,6.52563449001,7.31381549942,7.83426512218,5.64827898347,7.56231750017,6.29924158078,6.53300793662,8.0384411128,7.98318080301,9.98366920616,7.47616889072,5.57441217055,7.31115211998,6.64389890929,8.01087486156,9.23400579343,8.20054907803,7.18374223924,8.52724808479,8.12971422592,9.8115969708,7.31462568999,7.63170104269,7.8625205996,7.23020345988,7.00099872598,6.0155192397,5.39491223835,6.94542672333,6.9679259524,7.30752983522,6.45726117248,8.36087492821,5.21317768872,8.20743384367,6.78392202948,7.95218413591,5.43442591941,6.04934182325,7.98998630168,5.83115709121,7.00745908023,6.16226018756,6.87628700681,8.30994584389,4.70318965831,7.64937436543,6.85916765934,5.61486245691,6.14953045756,4.79416302556,5.58865986025,7.21212210048,5.48526019385,10.0367230652,5.72029500168,7.59005915815,5.46859636796,5.60502207254,7.63246337655,6.85261879067,6.37721063966,6.31272270774,6.71598095177,6.60905281374
10.1876253584,10.6754440209,7.45739802952,9.17170126658,13.586904101,8.68194279727,9.60466671867,9.43462395659,9.15209565834,7.49299455087,9.16165744165,8.95420234912,7.86255704902,7.79132006084,8.01555964732,5.83551567385,6.44688539217,6.83104789333,6.73649728877,7.22865756108,8.24882898349,7.66194009277,5.19971773864,6.81682965037,7.80691653233,5.46983276134,6.28254771496,6.93928044519,5.04157357986,7.62575255859,7.63566477699,7.43117377922,7.82426038346,11.3698665124,7.72812031181,5.69338439531,7.59733402014,9.63191181986,7.36154706536,9.48445067411,6.42353617039,6.58567918623,7.7079907535,7.66926502933,5.58530686082,7.41735142188,8.08569796543,7.9813337128,9.68500362712,8.75959538498,7.69085587038,6.8553896751,7.19956861939,6.89415921286,7.09729416691,6.86948580875,6.40174408175,7.59547685004,6.37376298633,8.23682247189,6.82326267874,8.03094751774,8.42026568217,6.89102456099,5.64250513772,6.6508828429,6.46220272439,6.69445317654,6.39461250584,7.34402341762,5.42061244773,7.80718474918,7.28566219632,6.88685991231,5.39034635768,7.46909611677,6.99968533337,9.67269806118,5.07146994928,6.37925780534,9.28323881989,6.44299774882,5.51799301196,6.97625298263,5.27731836219,6.67431388438,5.98523263572,7.16129584864,7.17467394753,6.92529871413,4.87713720937,7.28752256547,5.54360909193,5.5533663497,7.34443829536,5.75823069508,6.02185765985,7.39501199651,8.09581036654,5.93926362662,5.97922515279,6.8258370461,5.66249283268,6.30233414187,7.10748233298,8.40048469303,8.36249053749,5.33277658295,8.85482345443,5.90848412794,6.88046988417,6.61192111211,5.28943131878,6.16744390542,6.37367077627,6.17307651788,5.87720282183,9.18464225175,5.14287904108,4.98142706547,7.55323736477,5.96428433952,5.53820470932
