Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
31,Nice Meta Winner Ensemble: 210 players,2.715840248962656,0.5729748962655602,73.0,1.0,0.5645373443983404,0.008437551867219915,0.1486041493775933,0.2784209543568465,0.8205246200585281,0.26260071729571954,0.08009678162102311,0.040857935332569977
32,NMWE Deterministic: 144 players,2.7112344398340245,0.5699885892116182,75.0,1.0,0.5634429460580914,0.006545643153526971,0.14787053941908712,0.2821408713692946,0.8418646155402522,0.2511482552647539,0.07045219400466063,0.032875621659226764
33,"Michaelos: (D,)",2.7034128630705387,0.6044236514522822,203.0,1.0,0.6004589211618262,0.003964730290456428,0.12638360995850595,0.26919273858921144,0.9966792766670867,0,0.17024027279773685,0
34,NMWE Long Memory: 132 players,2.699201244813278,0.5713161825726141,75.0,1.0,0.5645535269709544,0.006762655601659748,0.14449211618257266,0.28419170124481324,0.822466250036941,0.27811009837697764,0.06460333735487159,0.03231132195921974
35,Revised Downing: True,2.6982365145228218,0.7793719917012448,28.0,1.0,0.7288686721991702,0.05050331950207468,0.07247116182572615,0.14815684647302904,0.9966756708959045,0.7593843069037225,0.07583467183772459,0.17172507325150513
36,Kluepfel,2.6981327800829877,0.7464788381742739,29.0,1.0,0.7176885892116183,0.028790248962655605,0.07297219917012446,0.18054896265560166,0.9756603692679776,0.3410411691503357,0.6073315455866944,0.06069295857577336
37,EvolvedLookerUp1_1_1,2.6915352697095436,0.619753112033195,72.0,1.0,0.5832715767634853,0.03648153526970957,0.14048402489626563,0.23976286307053943,0.9535839481170905,0,0.7547334447139911,0
38,Nice Meta Winner: 210 players,2.6872717842323652,0.578098755186722,71.0,1.0,0.5676356846473027,0.010463070539419082,0.1406927385892116,0.2812085062240665,0.8649197392921566,0.6613845837329835,0.03341399244806531,0.05245121937469822
39,TF3,2.6844294605809136,0.5790765560165975,77.0,1.0,0.5735070539419085,0.005569502074688799,0.1356051867219917,0.2853182572614109,0.9377614643926421,0.6044522497213938,0.30691211909058846,0.01350195046883971
40,Cave,2.6833195020746894,0.8010748962655602,25.0,1.0,0.7618535269709542,0.039221369294605825,0.04971307053941907,0.1492120331950208,0.9985874353309685,0.4038132380118801,0.7606301327171396,0.12013838266252097
41,Grudger,2.6809439834024893,0.5639157676348547,81.0,1.0,0.5614834024896267,0.002432365145228217,0.14018796680497927,0.29589626556016596,1.0,0,0,0
42,Shubik,2.6758817427385893,0.696499377593361,56.0,1.0,0.6778296680497925,0.018669709543568447,0.08466721991701247,0.21883340248962654,1.0,0,0.5200971082798969,0
43,Weiner,2.67048755186722,0.7573815352697095,39.0,1.0,0.7341107883817428,0.023270746887966768,0.056334854771784244,0.1862836099585062,0.9995740446350725,0.22534389826319506,0.671450647249901,0.006995382515003531
44,Level Punisher,2.668589211618258,0.7344682572614107,42.0,1.0,0.7097435684647304,0.024724688796680473,0.06829439834024893,0.19723734439834018,0.9900930839403391,0.8810698889828126,0.11195477289537305,0
45,Evolved ANN 5 Noise 05,2.660695020746887,0.546993153526971,116.0,1.0,0.4613948132780084,0.0855983402489627,0.205817427385892,0.24718941908713687,0.8803659710296676,0.8579648291862262,0.6112905131794067,0.30079006243159256
46,Davis: 10,2.6554668049792536,0.5777786307053941,68.0,1.0,0.5674970954356847,0.01028153526970953,0.13264253112033192,0.2895788381742739,0.9759282715357724,0.8215149746694347,0,0
