Rank,Name,Median_score,Cooperation_rating,Wins,Initial_C_rate,CC_rate,CD_rate,DC_rate,DD_rate,CC_to_C_rate,CD_to_C_rate,DC_to_C_rate,DD_to_C_rate
37,Black,2.178949115044248,0.6967176991150442,19.0,0.9484070796460177,0.5272345132743362,0.169483185840708,0.0732473451327433,0.2300349557522125,0.9010523032785719,0.6805680568438307,0.7533791945639092,0.4443320925058242
38,Soft Go By Majority: 5,2.1774889380530977,0.5480526548672566,85.0,0.945929203539823,0.44219026548672574,0.10586238938053096,0.09974535398230092,0.3522019911504424,0.9094746663844375,0.5729545715658787,0.5167390000384778,0.1737106979914337
39,Once Bitten,2.176504424778761,0.47729181415929206,123.0,0.9510619469026549,0.38718384955752216,0.09010796460176992,0.12226747787610617,0.4004407079646018,0.905325267266757,0.5474331560082332,0.32822996288728096,0.12007158061622528
40,WmAdams,2.176161504424779,0.5112462389380531,78.0,0.949070796460177,0.3661535398230089,0.1450926991150443,0.14715818584070797,0.34159557522123873,0.9460601979312545,0.22629682065480253,0.7594459087479126,0.17825380395324497
41,EvolvedLookerUp2_2_2,2.175951327433628,0.5070024336283185,92.0,0.9472566371681416,0.2525022123893806,0.25450022123893795,0.2316794247787611,0.2613181415929204,0.6490876870541485,0.34456518263204966,0.3286855329924677,0.7386934324299347
42,Meta Hunter: 6 players,2.175486725663717,0.31172676991150444,125.0,0.9501769911504425,0.17401548672566364,0.1377112831858407,0.24172345132743359,0.44654977876106217,0.7154367046641951,0.5642523843050818,0.24446148764425166,0.10701145075015349
43,Hard Tit For 2 Tats,2.171913716814159,0.6222358407079646,23.0,0.9507522123893806,0.48351814159292045,0.1387176991150443,0.08529535398230091,0.29246880530973446,0.9276326425396124,0.5610760477876738,0.5038625649213092,0.3526287398099792
44,Hard Prober,2.1704977876106195,0.3217442477876106,111.0,0.05168141592920354,0.19866283185840708,0.12308141592920353,0.22377787610619476,0.45447787610619456,0.8809737974440345,0.07742600631831575,0.6813952646575343,0.06401555911471749
45,"Stein and Rapoport: 0.05: (D, D)",2.169325221238938,0.44079977876106197,138.5,0.9515486725663717,0.3292137168141594,0.11158606194690264,0.15483738938053096,0.40436283185840705,0.9178146579037139,0.08079558821528908,0.7506781954919505,0.05229056385221236
46,Soft Joss: 0.9,2.1686615044247786,0.5789387168141593,71.0,0.9503097345132744,0.4104652654867256,0.16847345132743366,0.12887522123893805,0.2921860619469028,0.9501868569107016,0.14008380895407208,0.9499005683332671,0.1402640067352196
