PSO Gambler,Fool Me Once,EvolvedLookerUp,Nice Average Copier,Limited Retaliate (0.08/15),Limited Retaliate (0.05/20),Meta Winner Long Memory,Meta Winner,Soft Go By Majority: 10,Meta Winner Memory One,Forgiver,Meta Winner Finite Memory,Adapative Pavlov 2011,DoubleCrosser,Meta Majority,Retaliate (0.1),Limited Retaliate (0.1/20),Grudger,Once Bitten,Inverse Punisher,Forgetful Grudger,Meta Majority Memory One,ZD-GTFT-2,Retaliate (0.05),Punisher,Soft Go By Majority: 5,Two Tits For Tat,Soft Go By Majority: 20,Retaliate (0.08),Forgetful Fool Me Once,Meta Majority Long Memory,Forgiving Tit For Tat,Davis,Grofman,Shubik,Omega TFT,Firm But Fair,Hard Tit For 2 Tats,Appeaser,Feld,Tit For Tat,Soft Go By Majority,Hard Tit For Tat,Math Constant Hunter,Meta Majority Finite Memory,Adapative Pavlov 2006,BackStabber,Meta Hunter,Win-Stay Lose-Shift,Eatherley,Tit For 2 Tats,GTFT: 0.33,Soft Go By Majority: 40,Inverse,Soft Joss: 0.9,Grumpy,ZD-GEN-2,Calculator,Random Hunter,Stochastic WSLS,Prober 3,Joss: 0.9,Nydegger,Hard Prober,Prober,Sneaky Tit For Tat,Defector Hunter,ZD-SET-2,Meta Minority,Tullock,Average Copier,Bully,Eventual Cycle Hunter,$e$,Fool Me Forever,ZD-Extort-4,ZD-Extort-2,Alternator Hunter,Cooperator,Tricky Defector,Champion,Random: 0.5,Tricky Cooperator,ALLCorALLD,Defector,Anti Tit For Tat,Cycler CCD,ZD-Extort-2 v2,Alternator,Tester,Hard Go By Majority: 5,Risky QLearner,Meta Mixer,Cycle Hunter,ThueMorseInverse,Arrogant QLearner,$\phi$,$\pi$,Hesitant QLearner,Hard Go By Majority,Prober 2,Cautious QLearner,Cycler CCCD,Cooperator Hunter,AntiCycler,Cycler CCCCCD,Hard Go By Majority: 20,ThueMorse,Hard Go By Majority: 40,Suspicious Tit For Tat,Hard Go By Majority: 10,Aggravater,Opposite Grudger
7.67809653473,7.21673050187,6.41033224447,6.01522482484,6.43035668349,7.32205034884,5.12512998725,5.74260254425,6.18032575247,8.30882370316,7.21147611057,10.0266223256,6.54371454665,7.87780433979,7.77750202441,10.4044761015,8.33223017014,5.8560878698,8.33091895943,7.65352422847,9.45713307627,6.03115937964,6.19997843531,7.83783800683,9.51768864612,5.63485847679,8.08760647357,5.61788669738,8.69536294349,8.44371862683,6.19721675106,6.81974517824,7.10719234375,5.86269758524,4.60022227515,5.81662238676,9.49135389342,6.33775086145,6.81403226368,6.65445665943,4.8684423471,7.7253016246,6.47999942745,7.05573180906,6.71880843984,8.72864228126,5.58854562247,4.25285747987,6.48645321188,6.15419784639,6.0158625593,6.63279375654,5.99516062876,5.5814750292,5.87266506753,5.43801549488,6.3437240579,8.03204617655,6.94957495321,6.44249050936,8.0114037295,4.76218368024,5.36435357979,7.5305435147,4.54487386362,6.3130922669,8.63828428151,7.20631124364,5.3241805138,5.43065852155,5.70836039304,8.0292751804,5.20489433662,7.13717274552,5.30702351075,7.82893830269,5.64424749456,9.64330711025,6.02123135748,5.4257465036,6.9330719637,7.98167104527,6.91052568714,5.27688306113,7.58080437107,5.54218250647,6.84489024998,4.396336781,7.46384748196,5.2596748459,6.44239777256,6.11769790757,8.13163234358,4.58498550454,7.38968577246,5.91237217212,5.46059074884,5.15967267279,6.63791180792,7.21145391842,6.40929204314,5.28498913769,5.09609911357,7.08968487714,6.46680641508,5.21028512714,5.86057468144,4.79510104258,5.13473495995,5.50886925574,4.8960635579,5.81236585043,5.66417997865
10.9801834886,8.62452461506,6.95100354977,7.9360818233,6.38024167161,6.48517404876,5.94553721056,7.87667110886,7.40254921897,5.84133387246,9.18483751799,5.49711039997,5.31386291434,7.74267449954,7.93525718453,5.6599587221,5.04151357771,6.57222580207,6.86355359055,5.62288973593,5.87675082446,5.68890365522,7.43915515877,6.86201418338,7.23849788106,7.46028562867,5.4357300247,8.56816591165,9.09571601567,6.49279227717,6.51067933151,6.82444205799,6.62128584804,6.69718623548,7.52517759128,6.58327074821,6.35725691345,7.91684257781,9.64040056654,7.29636505194,7.5229610043,5.83900974619,10.654623043,7.5108110813,5.18978045888,7.05052863164,6.73786588343,4.60911012635,6.9772954006,6.10134426572,6.16182592664,6.78276473183,8.04258226905,6.46909468888,6.90550561582,5.73216193719,5.6818637785,5.60476748812,7.38756183133,9.42426237598,6.21325740744,6.1050143828,5.28258071874,9.32512996166,5.93654883148,5.28519265956,6.49984091007,6.07481211847,7.45482841116,6.29010101441,7.36251481396,6.04886005153,5.3266653815,5.92095609487,6.20179548274,6.84664178615,7.35245701907,4.77599104025,6.48753393513,6.12166581395,8.29565418647,7.38783124895,7.63728938331,6.11053744974,4.51563129672,6.75684909572,6.09177645902,7.72634239386,5.92782496822,6.98521495541,5.94861743802,4.14679861684,6.19574902707,6.89285213676,6.09287241622,7.18344132334,8.41024421953,5.31967308913,7.25667192005,5.10031140864,5.39740752461,6.36835425577,3.59506769756,6.69152573815,7.35144987698,5.60049887895,6.08174572505,5.44520819806,7.78818867271,4.73099992141,5.55473016221,5.90554971976,6.88473380617
7.81769772493,7.03500387253,7.81390391805,8.9915783977,5.63262628919,7.54006696839,7.28249813306,8.12588798493,6.63766091446,7.91162703697,7.87052034697,9.68953004619,6.25010111877,6.22485709001,7.35814299792,8.1928804896,5.44341048095,7.59352469802,4.78360042323,5.33160807285,6.43768481327,6.57836086307,7.17780389924,6.32343299495,6.52193911955,5.02161756016,8.33615513245,5.39511933562,7.1636673305,5.01013818285,7.69396153141,8.09871790187,5.49571649329,7.15698240318,5.13237027711,7.51411812942,7.2889672468,5.32557268207,5.45402102546,7.0461841591,7.30476225453,8.16938538746,8.57986479,5.31547588989,8.27589503145,6.53342219704,9.27522293743,5.13752859927,6.64564268387,6.90321749839,5.91018549317,6.85564508125,6.60495333504,5.18837057995,7.13159438223,5.49831131398,6.35375181773,4.29891789512,6.10872023623,7.47120022271,8.48522548695,7.6663603929,6.09661487233,6.63783068828,6.47019951498,7.85778164657,7.57351840046,6.80325589546,6.88255213319,5.43694687863,6.12278780155,7.54711363176,7.10790730493,6.00377606339,7.94586300787,7.64422140011,7.08214572217,5.66846568167,4.59785512407,5.77519725332,7.24816353225,7.63246103754,6.31262808882,5.32763569863,7.13660100923,4.58620974213,6.9113791586,5.02803529167,5.56502016784,6.07321893071,5.99579340168,5.36432602308,5.71992847198,5.23708971551,5.98307896428,6.98707412835,5.13677540691,6.32386901195,7.42847842217,6.45436249375,6.15209193943,5.56393685381,6.66337190001,7.25367248776,4.87048481636,6.36154060114,5.22954536699,6.52903258465,6.52824024453,4.21954695593,4.53157631154,5.61072944298,5.44101909304
8.05730002776,6.76070567831,7.91106959427,8.42616337036,8.51900178539,6.71846809611,7.00978017907,6.07852633677,8.73798592348,6.92865672321,7.1546653854,6.18453400103,9.1700980494,8.35242056402,6.70858850244,6.26417609281,9.82374261535,6.32797488464,9.72640453005,7.96752446379,7.94214944007,9.30434935699,7.97660320475,6.89841301797,7.91827876341,7.07419767847,4.27964783119,7.05252475093,8.49830082845,6.9371440091,6.89227914985,9.02405450021,7.82222806005,6.26088939745,7.87990871155,7.15140655711,7.5126642486,8.29913506233,6.12317779284,7.58204489015,4.73387637305,7.37027271411,7.48465119944,5.31896331484,6.51967319365,7.48202595983,7.12074487102,7.39983160756,6.71684553492,8.1494976102,8.63512237194,6.21813880762,9.40125496694,7.14739249837,9.04911167989,6.56284934978,6.3633925031,7.07745408813,6.712870231,8.30785828078,6.76182453113,5.84960182641,8.39204651596,6.47711465127,6.14501724994,6.68157866218,6.85840563899,7.2117247107,7.7468900331,6.44769281134,5.86264442199,9.93437904335,6.33519744443,6.5722521802,5.85871649722,4.22948561498,7.54283789342,6.25688878354,4.5987440397,7.11041816989,6.02461370335,8.49260966929,8.25141833039,8.22946544192,5.95804736077,6.48658218662,7.92068868748,8.26123740724,6.66327328595,8.15490645326,5.76869749546,7.82663751643,5.50367657335,8.43081306449,4.70204602377,4.15689505146,5.12571816805,4.83183524327,6.68910155548,4.83236654284,7.9804849417,5.64224571521,6.03854953735,6.18326945666,6.11793951691,5.13206338149,5.20317401915,6.85933637368,7.66907320906,7.27638757607,7.55122711337,7.10145312005,4.57557624838
6.78131525197,8.2403842118,10.0692606021,6.30146687124,8.78766903645,6.88760099614,10.6183777975,7.64475299464,5.66004012196,8.74177100353,4.88090991491,8.41822136289,6.70083067806,9.43943420285,7.66269146224,6.17801399941,7.00929402183,6.45351279477,6.75650492523,8.47008860032,6.90331911714,7.43420789119,6.55930667559,9.05630453006,6.67237956399,6.53320670814,7.29464125219,8.84051936603,6.58338954591,6.47171570193,7.46121395094,6.22890838705,7.28836834912,7.89010459848,6.37746604411,7.31708655622,7.37031077056,7.22900605214,7.59777971643,6.57555129779,8.11421814871,7.53761922166,6.80004011648,7.75483485314,8.01475735305,6.62296878996,8.26440525265,4.53114797365,6.65395497164,6.80151200567,6.0193982429,5.0496465488,6.03373994704,7.30612405807,7.96118575505,5.72653396561,7.12799632522,4.96665119759,9.50058691452,7.13033754841,7.07690243845,6.56125914859,5.25818405073,5.87164099656,5.61005683231,6.84998749453,7.31528232133,6.02617005426,7.55142476304,6.21741380483,6.14117917749,6.79266115503,6.65431614847,5.35662372842,6.27548858993,4.96666924591,6.6399866563,7.85747863806,5.88724624834,6.39088990484,5.98661985738,6.39709006508,5.81408760257,5.16246940403,6.39195067543,6.51865561173,7.67147156054,9.32939016827,5.68830046385,5.75114833188,5.0536407297,7.53109082912,6.4213280269,5.76563167588,5.18786201666,6.49771123474,6.84109193166,5.30965422776,4.72600086354,4.28542367737,5.48086669516,7.29618763725,9.94704556179,6.22754666676,5.28386170891,5.03112045991,4.51630203948,8.172232139,5.22199475434,6.16688751355,5.34131990986,5.62785333757,5.51628130016
7.33924092136,10.5879804181,9.27126541167,6.05575431456,9.76582380401,9.47645349464,5.9516415295,8.05617105797,6.93328076194,7.60883607323,5.83777688815,6.77462336873,8.18886805376,7.89056085761,7.75776714256,6.15840201934,9.75292781356,6.00956612177,8.04059422438,6.155011356,5.49111055867,6.52997147682,8.19369996627,7.67762929656,8.62440156765,6.61063013252,9.37361182157,5.76713279772,5.98669729429,7.1274929007,8.35949231781,4.74206555703,8.5473130856,6.47279183063,7.02071880639,8.24791543038,7.0231039557,5.98249930071,7.2588260229,7.27459283581,7.07551114382,7.06307750849,6.43616955459,7.44705417497,6.13282955054,8.07389323572,8.21587995042,6.00300314911,6.61572923671,5.95135536678,7.0319259527,7.74296565553,9.3605122459,5.09589995734,7.07634735283,5.25926749672,6.74980178819,6.38713941744,6.07242892816,6.89031918731,6.79994839493,5.43172895484,6.75587782442,5.14578241667,7.42081384654,6.80459860378,6.5645445416,5.52328706002,8.30688585615,6.91441058647,5.77921186007,8.04343846981,6.93532264974,5.74126395955,7.13620203328,6.04924519533,6.93224469664,6.683755742,4.92113541175,5.29001236969,6.90556184177,7.99770322972,3.68524545502,5.14378907883,5.75527198945,5.82499611179,5.44583027864,4.84335943648,5.87416968682,5.823365548,5.31771667601,4.6256556202,5.18699722872,7.65473710048,6.47177432602,5.41632976776,5.55762530506,4.95295885054,6.26456010221,5.99266509692,5.16322913341,5.26029346932,4.66076891472,5.08908042005,4.16356174044,6.32827021985,5.86054963036,5.01211390643,5.33869216319,6.0596985228,3.95090032606,5.75314661583,5.1453797667
6.1889512918,7.30014433232,7.11739617277,8.22219010465,6.55833676415,5.99788699897,8.76191023443,8.32118864099,7.15633296442,6.00860477747,7.96125996128,6.65923643649,5.44823180676,8.22494695558,7.21754486426,9.69301811534,7.80090664902,7.41739796474,7.34352386462,6.62371364799,8.29836891366,8.77198191602,6.66959726839,7.92118800642,8.00766699034,7.75829419422,7.14475312282,9.54977343564,7.02336085821,9.86397926546,6.51344707756,6.97764938779,5.39787147574,5.59216821653,7.06056228209,5.0937591545,6.48983463387,5.60940132199,7.680968617,7.52054162993,7.21214249703,6.01571786989,6.48487884092,5.92898879483,6.62799934356,6.74814476849,7.66344310434,7.78551706479,7.31538139253,7.26082343766,7.84456051293,7.12121752934,6.98381108217,7.08960212331,7.70065181691,6.44789210423,7.08113925823,6.81525128402,6.09780510856,7.35509114393,7.35266681056,5.95002686458,7.16744612263,7.60600285822,5.47599684828,8.42022290729,4.85966784933,6.80040819439,5.59942580905,7.32280274013,6.1618976273,6.61876292359,7.95550567231,6.29491930455,6.1944532881,6.2286537286,6.0926959181,4.41322162778,4.35306736438,8.08480823008,6.96553464032,6.07853124155,5.00327775138,4.32583908675,4.42621197435,5.11897712364,4.88826974152,6.13065771842,5.97317850708,4.37159880531,5.90896383079,4.27071057732,6.03927344214,4.66460721251,5.96477589603,6.24571935532,3.94503432484,4.47315918977,5.2200397258,5.37001709192,7.162228584,6.84113751514,5.12725018355,6.37551234581,6.27739622151,7.40244672537,5.26975678092,5.04152915042,5.46892092726,4.88009189159,4.59624985087,5.88063340018,4.17932626029
6.78232723048,7.48246413323,8.35726775219,4.43041987732,7.98821910444,7.75324949183,8.09248846494,6.77663368939,5.90249611032,11.0932090703,8.32127287758,8.46458656438,7.65499168295,8.45311432293,9.71083895238,8.73748320494,7.03960189879,8.03585319252,6.61839180209,7.40754809605,7.28675595775,9.39099030127,7.72136466258,7.97279712455,5.61579927655,7.64421794024,7.46270256739,6.04082323876,7.25828209277,7.01661994149,5.90542148386,8.18411909448,5.53381207295,6.4446831292,6.32492300335,5.79278201499,8.19160060914,5.13399294006,7.94659210439,7.40464540719,7.33150635961,5.43790612489,8.22610600179,6.69510662484,8.69999595366,7.11540096451,9.52127540476,9.49847942109,7.55073799797,7.2594805295,7.18575735666,8.79462630514,8.71951798774,5.94304702584,6.72377342901,6.8668073054,6.14298737471,5.46337334188,7.09794143615,5.79923063589,7.39570680374,5.76785048935,5.45727486979,9.654204807,5.50420160375,6.12157811454,6.08151672988,8.04388297202,4.91671121985,6.89756919747,4.94599476198,5.40560785756,6.64278999823,9.07273781583,5.24400113392,6.36597105785,6.71575038321,6.37250237384,6.09038714812,8.19112930292,6.544435149,5.36780846855,5.50136736152,6.08067756502,8.3291867625,7.45562472437,5.70272647828,5.53643849213,5.71534171336,4.86052003404,5.45581597052,4.67646360163,4.95967950246,5.57867477951,6.34960485662,6.09599402208,6.04223368454,6.92454532904,5.30546639177,7.28354994317,8.585767836,6.97264310653,5.37540026518,6.21968190098,5.64243027975,6.49385305408,7.69978299339,7.58005231715,5.8177416141,5.67811742513,5.70510034307,4.98921370518,5.07208220819
8.8657249237,8.81804350316,5.36594722539,4.97689788205,6.9544718466,9.85147829451,6.30473534262,7.97985174136,7.91118084402,9.00207610971,7.09545199904,10.434042212,6.08669485463,7.94735020437,6.29496394114,6.6757797658,9.0761016905,6.29879935159,9.09458706379,6.74570110573,6.24765171162,10.6869825174,7.85858131569,6.2721253678,8.45405563279,6.6618599561,7.07953476939,7.5883926711,6.61892784226,5.36692077222,5.85950220991,4.92933007976,5.62077802585,7.16926464601,7.24690225398,5.1265559302,9.20854798704,7.82146515795,7.24227730387,7.16819919843,6.02937656895,7.08780902261,5.63453902063,5.62520582605,7.1678983278,6.01584299911,7.81809924132,6.24414707491,6.89884639545,7.83945267807,11.3410216991,6.84375437397,5.23020038278,5.43413136842,6.04001055414,7.06065796067,6.33447587576,7.39647222237,8.17617889775,7.60065263424,6.53833294691,5.62351589938,4.03174068099,8.53724937807,7.23931486557,7.20961327246,6.63978954813,6.70543277632,4.02809499903,5.42605240444,5.46323318769,5.10572798403,7.11851823987,6.48746874638,7.18792152558,6.28458462404,5.8653775199,5.14217991759,7.88485134439,7.31032367363,7.58194612231,7.99153553677,5.7625340914,5.69648566486,5.08123205941,5.31669546628,5.78054395001,4.6062936422,4.30003888744,4.56244125443,6.93847585495,6.56727056715,7.61995589845,5.43517754402,6.31717913892,5.79046796857,6.14828096388,4.98827214433,6.10360845567,5.60365022507,5.34735451239,6.69636092861,8.72058743352,5.76344487411,5.33071772742,6.20741111076,6.31346836239,4.66141020923,5.32336745502,5.91133726693,4.99262874152,4.98219268073,6.27426192574
9.54782490427,6.46120146802,8.42197639268,5.84526955013,5.00076180969,10.1604650162,6.43915908065,5.07086517084,8.40301589523,8.74041802833,8.81965580158,5.9765992762,7.08704884521,6.52581646809,5.70324155671,8.00930339941,5.51437622144,4.17868329587,7.65570214367,6.37760097876,8.26640916472,7.6223784983,6.53807344592,7.72244061276,6.43795055606,9.87073747654,6.72937000239,6.54713997503,6.32209361842,4.97307053042,8.44650345875,5.84166339735,7.02963475971,5.21675783512,8.5726584486,6.80351396432,5.06465212476,8.10469975663,7.30958896281,5.4420346885,9.54229455509,6.62044738578,5.02077619105,7.96712337186,9.26694675913,6.05169039764,8.19890252741,5.36504731951,5.47809294694,6.09393001544,5.70562284624,7.83129378454,7.0736135058,7.74166511801,7.71398860213,6.76315425148,6.64068329851,6.78471356831,8.86233282914,8.27689598534,6.80074546706,7.07832626785,8.50848778881,5.13989819299,7.70697036631,5.91826939596,5.23076925552,6.56820901599,8.47779862759,7.78810614607,6.21743730343,7.24568833413,5.42650970961,8.10033735975,7.22056381967,7.1733000388,6.61971378175,5.47801896759,7.13120917629,8.82145057869,6.24206613056,5.11732205323,7.3982981077,6.97677757059,6.94018517121,3.37438026004,7.55914508487,4.94206470159,5.7588655121,6.49543091457,7.34902445898,6.32254511374,8.16918325584,7.03879891685,5.02126199988,6.51071484076,8.6704119359,7.3980152289,4.97763956698,6.31339240692,5.74775994379,5.0352662182,4.90224838641,5.85479178986,4.83263487726,4.59503758772,5.83808552011,5.12620023066,4.95997440413,5.23231545065,4.27084415941,6.34901895313,6.51341855543
5.70600815878,8.27270245627,6.03279386676,4.75418492476,6.6877402252,7.27759201098,9.21325785115,7.3063972089,6.30456965441,8.73439194184,6.40039604911,8.96383718371,5.92051976619,8.31663774738,6.5250282256,7.16646436385,8.11643389335,4.89997999069,5.98167510131,5.72403550798,5.67704304883,8.04567398857,6.12051186108,8.1868193737,5.63642782792,5.93473970942,5.56418064263,6.96135546447,7.2719113493,6.54424331562,5.29978958091,7.07922530649,7.53317934658,4.84144249848,6.68399352107,5.8849905422,4.67343893803,7.86462004587,8.55587742657,6.82749717414,5.87387272487,6.52445499352,6.12057634349,6.99272511607,5.58843083866,6.8988860302,5.1022994403,5.55067851369,6.54600408499,8.69224570456,6.01985135893,8.46737131254,5.40870042861,6.86402278452,6.54653530403,5.13239372135,6.85845947585,6.97140738153,7.01334154786,7.08288686524,6.10329991585,7.378625545,9.05114909516,5.61472275923,6.81117722156,7.73130636115,7.09578581828,4.7438696238,4.75978796801,7.17917557744,7.02964560627,4.13929530817,6.73129889558,7.81221651308,8.12489525989,6.84195358928,5.88562149922,6.08720569406,7.81574307038,4.19733721273,5.51643822288,7.57764427848,7.11824607412,6.45296478362,4.85710621258,5.52862906659,6.41746148838,6.4415092703,7.48298923504,6.08677877759,6.49641888007,5.55882395146,6.34876803349,5.27041705492,6.48689104017,6.76113762432,5.33398087591,6.01142053692,6.31498124412,4.39046762305,5.26200671533,3.89922399646,5.16613950862,4.85675551964,8.39800346163,4.48099701031,6.32121812838,5.67408287281,4.40319842873,6.77350024058,5.8826881469,5.85894218044,4.6039543773
8.47940481507,6.79737585035,6.24264691996,6.15825263381,7.44784544066,8.79124270176,7.44893712445,9.40337712248,7.2496504984,7.09149701585,6.39823464725,9.94080419517,5.54895809015,5.94648339092,6.74333808435,6.86860436394,6.68042333767,6.09781828312,6.11258755036,5.55223516954,5.65266160964,6.1739711752,8.86580755878,6.05363568985,6.8482102159,5.16152760241,6.55584523548,7.42125439303,7.40429845536,7.5698406749,7.63552604526,8.54440637873,7.22630981791,9.08702805786,5.17186805585,5.72138596068,6.9305625396,5.88888232086,5.34435463394,8.84903371116,6.7346942741,5.82915867666,7.98740990827,6.8138180772,6.34294415142,6.64420878599,8.29403470665,9.30333578942,7.81254302671,4.767116166,8.27265986947,6.01911694198,5.48449171173,6.1213162909,7.02169918865,6.09454254788,6.68499715331,7.95583848727,5.63519466913,7.14360294468,6.58977491096,7.61439439111,7.68922030294,5.73488454722,4.73445496518,6.25273302059,9.06128211798,6.02704320869,6.69895452171,8.97773588455,6.21477211832,6.98978550341,6.75778859238,5.36585383793,5.63707781353,6.39540442963,6.25084313951,6.22065562314,5.92814159195,7.96210125234,5.11517252665,6.86647597237,6.85773110431,6.34971629893,6.72814879511,4.60518355919,8.05904177654,6.60698945709,5.07077498727,5.29942099331,6.12116062882,6.53541503195,6.44517546728,6.02063152211,4.39549383267,8.90771815672,9.18417893726,5.10134592178,7.17338669874,5.67056495391,5.32525164472,6.58206130927,5.95509334102,4.15267358924,4.84604400682,5.77016639584,5.46718729865,5.52643519566,5.61255885187,4.71419426252,7.13309642597,5.97376036095,7.81142484337
13.5755465666,8.82547108045,8.86292245153,6.73068846685,8.44901755259,7.9150922005,5.64217105487,6.73344570629,5.85908552296,5.75735255935,6.99966466951,5.73360616237,7.0482475659,7.39310276447,5.72461718741,8.05377828564,6.69468044236,8.84670257204,6.71460243886,5.6971648426,6.94995519025,4.80416540701,6.92599350795,8.35992004022,7.66089212238,6.68477015702,6.75689419103,7.3004864204,7.51908525767,6.63917554002,6.63411854653,7.74237026043,8.12010504959,6.96532604287,7.5715017056,7.28941064843,6.04457249457,7.07938776452,9.72514248058,6.68635979888,6.18846928193,6.01132359991,6.36691838274,5.42680816823,5.23252760689,6.86544511674,6.95632478531,6.47836443946,6.99186603799,7.04317266563,5.88199709203,6.95669226854,9.24722676315,7.22540037376,7.40385309046,5.09782111638,5.36160004407,5.58392010022,6.39382667085,5.5323804082,6.80017018669,6.13267505983,6.60844744947,7.18347522517,5.87904696044,7.03088448125,6.97481004602,6.70026729847,7.18093623169,5.35378808732,5.12441937212,7.09712458476,6.60241554755,6.23712503439,8.22141725799,8.46891837327,7.26479864755,7.62740010738,4.9100181245,8.04375684799,4.7298045858,5.66123114006,6.26586848432,7.34579494426,4.26627226666,8.96529412597,6.2648364377,5.2209341178,5.64141615016,4.12882336359,6.39879562348,6.96139251173,5.20790034339,5.76670478034,6.46020482226,5.27045945546,4.69096107401,6.63979277742,5.01507332681,5.45163009747,5.0086029429,6.76636694393,5.99020941196,9.50951646421,5.06733829829,5.43279001801,5.03844850886,4.85545264509,5.79688073804,5.96036306116,7.00081671421,5.57222323912,5.11542533707
9.6580752342,6.4077585369,6.19531543385,7.99807027252,5.29594693006,7.13521093041,8.97778959169,7.97694772891,9.39906473713,7.4888897603,8.00014577695,8.14289127398,8.36423401308,5.74503600393,7.30506440333,7.85078450641,7.13687649259,6.7246301177,8.30457098323,9.67749385938,7.04908521268,9.37128839296,8.68148932712,9.59906991941,7.31669915986,5.39442463764,5.89038325933,7.48683723673,8.83979248729,8.33906140339,4.59205833795,8.22565760541,8.37015264179,7.21118043124,5.169907107,8.63397426611,8.10197874469,5.3205969371,8.39605910922,8.53373424625,7.04152222733,6.74220479297,7.29726256043,7.37403287691,8.61307185892,7.8250015529,4.44826622515,8.25141392593,7.29051665021,10.294854227,6.18756456416,7.80242273499,9.06363333255,8.58212698028,8.11095162637,7.94528346242,5.55717154706,6.3912117323,7.42358623448,5.85797801639,5.87941431791,6.91369205323,5.8883043265,6.56243876462,7.75009846166,6.59708232315,6.50247454698,7.31613745584,4.69325072903,5.0868965922,5.43116656521,8.73625411467,8.10302301966,5.83373646816,7.18118326865,5.29213049276,5.47155435809,5.76356862589,6.96477945643,4.95481332816,6.14062504437,6.24363088253,5.91929991699,7.50398107388,4.76363107585,8.41897622872,6.66115508422,6.3698633497,6.71719979205,5.7685907658,5.62274890311,6.26608787893,6.20587413868,6.39922328984,7.88603462498,5.52662348298,4.45912231823,8.19442545938,7.20945349345,5.87283471973,3.87171149369,8.42543223964,5.10968819361,4.24672982969,5.98532980712,6.76293596652,5.88486733052,6.94839140734,6.73600781732,5.59270925327,6.00891780235,5.77746341136,5.08159516118
10.4404696598,6.9931401332,6.87715574047,9.83625572502,9.01130153609,8.24528849357,7.24786884934,7.26683091414,7.10977641747,10.1927794183,8.2725813296,6.9773051574,8.57365190577,8.22074754563,7.14945387899,9.64305975987,7.15350765912,7.82226114846,5.63048070986,7.3552647504,8.43495122315,6.61584855987,8.61109711045,7.61425087638,6.77442839645,7.50115010548,6.75164514917,6.33330402178,5.84831760242,7.43951124868,8.15743440094,6.62266054843,7.03624580485,8.00656452975,5.11201608216,9.31892936108,7.33820829325,6.22430693432,8.25904688278,9.20426613456,6.37525504537,7.6612396705,6.36609617712,5.80554392752,7.02752238582,7.03415795676,5.58463249201,5.56450972799,6.20488874788,6.77220335537,6.08334896948,6.23147452017,5.90082380358,6.39412979312,6.67675162985,11.0403580243,7.17192320073,7.52992863397,6.95903890245,5.27470260028,6.62589507452,7.24934101187,5.30199491856,9.07015233672,5.2359350844,5.30742137556,6.70613299446,6.12645679525,7.54861207065,6.54071776077,6.27518096367,5.77187791146,7.9832491709,7.91091752525,6.1986112671,5.40486305606,5.52578866603,7.79000258968,7.4157768877,6.41805613463,6.17022296772,7.12387121043,7.42092563094,7.00811866109,6.84169213618,6.23082324088,7.91054931867,7.50513165278,3.89793155746,6.04088282245,3.33185413315,4.99411639836,5.08993804876,9.83057954006,5.86644786525,5.71448931612,7.06794352601,6.46563085514,6.61478543532,4.8852027265,5.95578725589,7.48529889668,6.16066141975,7.26952368347,6.75300040042,7.83099135058,6.53939420291,5.012123817,4.88944625186,5.10400660145,6.66270774323,5.88361384857,6.06902048609
5.95774572951,10.4711416836,6.97694453324,6.11529875159,8.82882136822,8.95879318874,5.84977373321,6.04882366397,5.7583913682,7.9764006412,8.39094680597,7.29310294115,6.00171515625,6.60567519701,6.60684507115,7.1642861691,8.14470727336,5.6103573782,9.35497938151,6.32794470956,6.16653927837,6.8294011936,5.98919986411,5.93516098861,8.02449280485,8.49833960553,5.94813538223,6.8644330087,7.38863051418,7.2085491996,7.34580858756,6.69885375766,7.74351450356,7.61116704994,7.16335385164,8.8596442986,6.33392204454,6.93632512297,6.83265307246,6.80230085326,6.02484765017,4.7541095392,7.36262129552,5.72567986287,6.49255852636,6.31774320711,9.00039344092,5.26097899035,6.58484967767,5.63384103405,7.86125192252,6.15305777976,5.01488116141,5.82158439257,7.37519726882,6.75833044634,5.53830814556,5.15953170854,4.56702631596,5.79753760093,5.92169726505,7.52482566289,6.92560879453,6.37735237308,4.54754163267,6.45482293618,4.66074138286,5.70309143913,5.45235597703,6.07706310632,7.33864946694,6.42817926286,7.52873032896,6.6869667144,6.60673378619,4.79380402007,7.87241173952,5.77635821403,5.61265559657,7.45128704314,4.97390422766,5.95514193035,6.66528252825,4.59838192445,6.93342233828,7.16933352411,9.20610142061,7.34397093617,5.39121043398,7.00302130678,5.43324506555,6.28376730152,6.49022260246,4.85055980894,5.80822925671,5.54146165526,6.2971107141,9.82935063175,5.66364846759,5.34047542497,6.69334792294,6.6553995566,6.74954392769,6.35928600122,4.90317506614,4.37652521637,5.98804217052,5.97556340994,5.73171550293,9.6195325173,4.5500998451,4.36904738427,4.78041386739
